ra,dec,elon,elat,glon,glat,ls_id,ref_id,targetid,ra_ivar,dec_ivar,dchisq_psf,dchisq_rex,dchisq_dev,dchisq_exp,dchisq_ser,ebv,flux_g,flux_r,flux_z,flux_ivar_g,flux_ivar_r,flux_ivar_z,mw_transmission_g,mw_transmission_r,mw_transmission_z,fracflux_g,fracflux_r,fracflux_z,fracmasked_g,fracmasked_r,fracmasked_z,fracin_g,fracin_r,fracin_z,psfdepth_g,psfdepth_r,psfdepth_z,galdepth_g,galdepth_r,galdepth_z,flux_w1,flux_w2,flux_w3,flux_w4,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,ref_epoch,shape_r,shape_e1,shape_e2,shape_r_ivar,shape_e1_ivar,shape_e2_ivar,sersic,sersic_ivar,gaia_phot_g_mean_mag,gaia_phot_g_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_bp_mean_flux_over_error,gaia_phot_rp_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_bp_rp_excess_factor,gaia_astrometric_sigma5d_max,parallax,parallax_ivar,pmra,pmra_ivar,pmdec,pmdec_ivar,random_id,brickid,htm9,ring256,nest4096,brick_objid,release,nobs_g,nobs_r,nobs_z,allmask_g,allmask_r,allmask_z,wisemask_w1,wisemask_w2,maskbits,gaia_astrometric_params_solved,gaia_duplicated_source,brickname,morphtype,ref_cat,dist_arcsec,known_status
336.7551944,27.1280086,350.2250371,33.92245272,87.37550757,-25.59700577,9.90663E+15,0,3.96284E+16,3.01E+11,2.36E+11,13078.134,13085.663,13086.052,13086.086,0,0.05798093,3.203196,2.2200346,1.4936069,994.69714,523.3371,143.73747,0.8422862,0.89081705,0.93737644,0.006717357,0.011212924,0.04269421,0.00380966,0.002871676,0.005033338,1,0.9977825,0.99999934,1473.1204,613.4159,143.7792,1008.8885,377.67502,90.42294,4.2177067,7.636809,17.588707,1786.9893,3.6522381,0.85774183,0.001053127,1.43E-05,0.9902221,0.9939837,0.99871385,0.99951416,2.4907553,1.7262644,1.1614054,2.4907553,1.7262644,1.1614054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.529795,482939,3166791,214462,54760348,1536,9010,2,3,5,0,0,0,0,0,0,0,f,3368p272,PSF,,1.63E-07,Unknown
217.7249851,2.547136863,214.5037862,16.49444458,351.2715309,55.7867428,9.90662E+15,3.65614E+18,2.30584E+18,1.52E+14,2.18E+14,311289.94,311204.3,311205.88,311205.3,0,0.02942502,30.693266,23.72017,14.624853,234.06032,137.97209,61.564907,0.91658175,0.94301355,0.9677129,7.86E-05,0.000239508,0.000692114,0.003054907,0.002868234,0.003697949,0.75444806,0.6665583,0.6675032,976.8737,389.7258,73.883995,683.8501,224.1356,37.462494,1.2389235,0.28006753,-54.86539,-831.42847,3.490531,0.73727083,0.001483291,1.90E-05,0.99502575,0.9969422,0.9993471,0.9997534,23.771824,18.371185,11.326896,23.771824,18.371185,11.326896,2015.5,0,0,0,0,0,0,0,0,18.939062,288.0787,18.860132,62.55578,18.996155,23.24388,1.192651,0.51239413,3.4850695,8.95371,-6.0418825,3.1245322,13.817317,3.6127129,35.288708,345638,3558789,375915,106407771,4928,9010,3,2,2,0,0,0,0,0,0,31,f,2176p025,PSF,G2,1.77E-07,Unknown
342.60122,32.52865514,358.7600683,36.41528948,95.27333147,-23.76264777,9.90663E+15,1.89054E+18,3.96285E+16,8.80E+15,7.64E+15,2.06E+07,0,0,0,0,0.093434155,656.701,438.81067,235.80634,30.085423,35.973373,23.919369,0.75836986,0.8300152,0.90103257,2.28E-05,3.81E-05,9.93E-05,1.12E-08,4.17E-08,1.10E-07,0.99999994,1,0.99999994,1246.9551,493.8992,53.88885,911.2832,359.29315,33.01106,18.76673,12.302763,-3.64184,-236.85362,3.305839,0.826107,0.001300775,1.56E-05,0.9842904,0.99032277,0.9979282,0.9992172,458.31818,306.25037,164.57161,458.31818,306.25037,164.57161,2015.5,0,0,0,0,0,0,0,0,15.627391,1651.4108,15.440621,162.4581,15.878075,432.99756,1.2089771,0.09171216,11.706143,260.3775,-44.86118,114.561714,-46.27868,133.95995,64.83914,509193,3169160,182734,55022042,836,9010,3,3,3,0,0,0,0,0,2048,31,f,3427p325,PSF,G2,1.11E-07,Unknown
112.9669064,28.46264248,110.2024157,6.61989095,190.6974395,20.77043299,9.90663E+15,8.7335E+17,3.96284E+16,2.58E+14,3.32E+14,1.40E+06,1.40E+06,1.40E+06,1.40E+06,0,0.04635961,41.34536,29.4919,17.179228,581.7489,400.3067,182.1827,0.8717663,0.9117013,0.9496059,8.89E-06,1.11E-05,4.56E-05,0.049689453,0.001037084,0.012670105,0.99994814,0.99995124,0.9999073,2342.8086,1001.208,219.68266,1590.339,671.96,129.1635,1.2240431,1.1747928,-7.869253,398.5574,2.9542882,0.6341568,0.000702052,9.88E-06,0.9921742,0.9951867,0.99897146,0.9996115,32.088913,22.88922,13.333123,32.088913,22.88922,13.333123,2015.5,0,0,0,0,0,0,0,0,18.645775,393.6997,18.468739,26.805939,18.707273,22.107756,1.2655764,0.41647917,3.1745396,15.465309,1.6259178,5.964079,-9.827939,7.8946376,23.84832,488519,3871330,205633,25417817,5829,9010,7,7,6,0,0,0,0,0,0,31,f,1128p285,PSF,G2,1.08E-07,Unknown
270.0878303,29.47345373,270.1268061,52.91271171,55.3425523,23.30571869,9.90663E+15,4.58463E+18,3.96285E+16,7.36E+14,4.41E+14,196226.89,196321.45,196338.7,196332.52,0,0.052710917,37.608482,27.664375,17.595255,90.78879,78.07405,26.270838,0.8555292,0.90022767,0.94290257,0.00678559,0.192338,0.009741232,0.002145778,0.003395457,0.00325004,0.49988446,0.33350214,0.4993533,542.272,249.27083,30.354452,347.7146,144.74455,15.649991,5.8921866,4.110529,-68.46423,2441.3674,4.12043,1.2762944,0.001432804,1.63E-05,0.99110687,0.994529,0.9988307,0.9995583,28.763573,21.15816,13.457133,28.763578,21.158194,13.457347,2015.5,0,0,0,0,0,0,0,0,18.711395,415.23987,18.56518,51.16879,18.7984,36.242603,1.2320756,0.3505756,2.403998,27.791864,2.284242,11.720149,28.655691,7.4352107,26.87981,494116,3316176,199936,133430351,2344,9010,1,1,1,0,0,0,0,0,0,31,f,2701p295,PSF,G2,7.62E-08,Unknown
162.2824441,31.68780218,151.149727,22.26787612,195.7976418,63.0658983,9.90663E+15,7.36745E+17,3.96285E+16,1.38E+14,1.94E+14,696525.4,696649.7,696714.5,696702.5,0,0.025822831,30.815615,27.686718,19.11921,466.23593,284.01965,98.7446,0.9264077,0.9498115,0.97160876,0,0,0,0.002207398,0.00377053,0.010397455,0.99918133,0.9980786,0.99723774,1956.3676,561.46454,115.31363,1281.726,394.5198,66.22792,2.107568,-0.57993966,55.64773,862.05945,3.5454605,0.77532023,0.000892603,1.17E-05,0.99563336,0.99731606,0.99942696,0.9997836,23.752644,21.340893,14.737066,23.752726,21.341148,14.737379,2015.5,0,0,0,0,0,0,0,0,18.818079,197.94344,18.78145,28.342924,18.736015,44.328896,1.2177943,0.65792304,4.6411266,4.2751603,-19.75659,3.3365507,-8.857434,3.0334733,30.638775,504915,3693468,186317,21442101,3420,9010,4,5,6,0,0,0,0,0,0,31,f,1622p317,PSF,G2,1.61E-07,Unknown
206.3187012,70.20045839,142.0866671,67.36602528,116.386785,46.23758674,9.90774E+15,1.68665E+18,3.96335E+16,5.29E+14,5.97E+14,316825.56,316826.22,316829.3,316829,0,0.014517473,26.891594,35.158897,36.038105,196.22853,73.813324,64.43724,0.95793563,0.9714666,0.983938,0.000362941,0.000896247,0.001258884,0.002552941,0.002016014,0.02366905,0.99999785,0.9999996,1.00036,886.8067,240.60597,92.9641,632.8826,163.77419,52.38654,5.861681,4.0932055,-1.6129515,-56.888237,6.080685,1.7546359,0.002547218,2.95E-05,0.99754274,0.9984902,0.99967784,0.99987835,20.942165,27.38043,28.065125,20.94455,27.388523,28.081163,2015.5,0,0,0,0,0,0,0,0,18.700397,495.37424,18.863825,58.97227,18.171835,22.6375,1.3239026,0.29738113,0.3107133,42.3987,0.71415806,11.014198,-3.124473,13.2833395,45.16878,642488,3534723,23359,49087855,2744,9011,4,4,4,0,0,0,0,0,0,31,f,2060p702,PSF,G2,5.04E-08,Unknown
264.9418079,25.38103091,263.0681134,48.69868598,49.43778768,26.28443208,9.90663E+15,4.59372E+18,3.96284E+16,1.03E+16,8.04E+15,1.28E+07,0,0,0,0,0.054065526,382.3541,335.49844,276.14255,44.787735,25.370903,44.83979,0.8521055,0.89779925,0.941479,3.15E-06,7.40E-06,6.03E-05,0.013332264,0.00040675,8.30E-05,0.99999994,0.9999999,0.9999999,2156.5928,602.7104,142.68219,1383.3676,365.41794,80.027664,45.315144,22.199736,52.060097,-7.982934,2.976361,1.0211409,0.001232225,1.49E-05,0.99087936,0.9943888,0.99880064,0.99954695,297.83035,261.33267,215.0981,297.83035,261.33267,215.0981,2015.5,0,0,0,0,0,0,0,0,16.092583,1684.6356,16.1326,307.1252,15.984568,323.00943,1.1772184,0.08394533,0.039099436,385.59067,-1.1059119,164.37341,-1.973576,139.51906,74.02471,473640,3435976,225521,133694940,1646,9010,4,3,4,0,0,0,0,0,0,31,f,2650p255,PSF,G2,1.69E-07,Unknown
191.8617568,27.40919173,178.965042,29.66583176,195.126307,89.06972695,9.90663E+15,3.96187E+18,3.96284E+16,4.03E+14,8.96E+14,427453.4,427501.5,427528.28,427526.88,0,0.013265648,29.424635,41.41341,45.67161,269.74622,100.73569,13.496642,0.961492,0.9738946,0.9853128,0,0,0,0.003893111,0.003548406,0.7342432,0.99999994,0.99999994,1.0000001,1327.777,439.21207,19.204277,815.3925,256.68637,12.238785,10.777552,7.1302505,8.899978,98.48055,3.4290955,0.78089124,0.000902969,1.10E-05,0.9977544,0.99862033,0.9997056,0.99988884,22.872292,32.19138,35.501354,22.872292,32.19138,35.501354,2015.5,0,0,0,0,0,0,0,0,18.532804,556.55524,18.7947,61.296005,18.015697,73.229034,1.2619421,0.30790436,0.08850918,20.291523,-5.6187477,9.112286,-8.158545,17.327803,47.24491,483704,3584984,212002,115305612,679,9010,3,3,4,0,0,0,0,0,16,31,f,1919p275,PSF,G2,1.03E-07,Unknown
191.7783144,-0.657169404,191.0877663,4.052360702,300.6137881,62.19511123,9.90662E+15,3.68385E+18,2.30584E+18,1.49E+15,3.39E+15,8.15E+06,0,0,0,0,0.03204026,330.47934,200.23854,107.23108,52.54212,53.388355,23.82263,0.9095133,0.9381086,0.9648942,8.11E-08,9.63E-07,7.49E-07,1.06E-05,0.15637752,1.54E-05,1,0.99999994,1,1535.4854,492.90466,56.302998,1095.0344,347.28708,35.029182,9.9075365,5.0358152,-3.8443391,-338.62558,2.8756866,0.5856255,0.000891213,1.20E-05,0.99458486,0.9966709,0.99928904,0.9997315,257.21756,155.84898,83.45973,257.21756,155.84898,83.45973,2015.5,0,0,0,0,0,0,0,0,16.460571,685.0633,16.229776,122.724655,16.728582,129.34444,1.2396593,0.23697728,0.28584212,104.36661,5.5829377,14.979877,-2.090812,80.4206,10.977798,326815,2630706,397345,107214128,709,9010,4,4,2,0,0,0,0,0,0,31,t,1918m007,PSF,G2,1.25E-07,Unknown
247.1287169,27.025184,238.8274557,48.01943904,45.94990996,42.08036584,9.90663E+15,1.3051E+18,3.96284E+16,4.85E+14,3.71E+14,306854.06,306869.25,306887.56,306887.22,0,0.033603437,19.625177,24.546356,24.90843,365.30383,191.29272,82.053505,0.9053144,0.93518907,0.9632134,2.01E-05,7.24E-06,4.09E-05,0.06147407,0.003594616,0.007338981,0.9990719,0.9990577,0.9979421,1685.6947,530.02783,100.62714,1082.9045,306.20523,60.176083,5.2651305,5.3636293,-1.8120135,236.7753,4.8307276,1.2591952,0.001295202,1.54E-05,0.9943214,0.9965088,0.9992544,0.99971837,15.253918,19.078966,19.360394,15.253918,19.078966,19.360394,2015.5,0,0,0,0,0,0,0,0,19.06795,400.47397,19.274857,42.888863,18.663595,29.782593,1.2242119,0.38568974,0.43888485,17.787006,-4.9063087,7.002583,-7.731176,6.4751425,99.341354,481336,3428952,214207,37983268,4962,9010,3,3,5,0,0,0,0,0,0,31,f,2470p270,PSF,G2,8.05E-08,Unknown
194.2041129,27.11988484,181.2647071,30.33877557,32.8378734,88.80322234,9.90663E+15,3.95866E+18,2.30584E+18,6.38E+14,1.29E+15,657934.56,657960.7,657977.6,657975.1,0,0.008987539,46.384747,48.866024,43.69565,137.99062,97.97879,66.70374,0.9737458,0.9822381,0.99002564,0,0,0,0.33760983,0.17176868,0.015319411,0.99741274,0.9963392,0.99651045,969.09955,475.51196,102.89237,593.44196,283.68457,59.3973,7.0073347,4.13765,-29.573969,-293.80923,3.7523463,0.85094315,0.000904627,1.14E-05,0.99847806,0.99906504,0.9998005,0.99992466,36.12586,38.05835,34.031506,36.12586,38.05835,34.031506,2015.5,0,0,0,0,0,0,0,0,18.294884,473.63928,-9999,-9999,-9999,-9999,-9999,0.24692476,0.21937975,26.969437,0.24227722,14.838929,-3.9882102,28.720865,31.37871,481147,3582588,214056,115212118,3260,9010,3,3,4,0,0,0,0,0,0,31,f,1941p270,PSF,G2,2.03E-07,Unknown
266.8354756,30.92697692,265.3435924,54.31513487,55.89979477,26.42935736,9.90663E+15,4.59772E+18,3.96285E+16,1.64E+14,1.64E+14,160471.86,160479.6,160491.42,160490.84,0,0.04995384,11.072946,14.34166,14.286384,519.9434,413.69196,57.024475,0.8625402,0.90519047,0.9458066,1.87E-05,0.000112158,0.000327984,0.003420074,0.005413429,0.007858095,0.9988947,0.99812037,0.9983663,1487.9921,672.032,59.961468,914.4542,453.43967,37.887955,3.181895,3.353411,10.068175,520.97174,5.078416,1.4101864,0.001687843,2.00E-05,0.99157006,0.99481446,0.9988918,0.9995814,8.613422,11.156089,11.1130905,8.613422,11.156089,11.1130905,2015.5,0,0,0,0,0,0,0,0,19.665691,251.05298,19.883148,17.779448,19.253115,17.323591,1.223051,0.6165023,5.811764,8.807629,-6.1266685,2.817303,4.6638246,2.194258,78.45558,501578,3434426,191735,133811148,1003,9010,3,3,3,0,0,0,0,0,0,31,t,2669p310,PSF,G2,1.22E-07,Unknown
244.080168,55.62624088,209.1385346,73.58772205,85.41917327,43.71480831,9.90774E+15,1.42965E+18,3.96333E+16,9.64E+14,6.49E+14,721674.2,0,0,0,0,0.006548754,72.02973,70.158615,61.39883,63.52317,42.512207,48.505432,0.98080105,0.9870264,0.99272233,3.39E-07,1.14E-06,9.69E-05,0.000340909,0.059530728,0.007663006,0.99999,0.9999769,0.66667324,649.67633,220.14294,92.22006,481.98004,150.8071,49.834476,9.448035,5.799191,-7.5370593,-119.782974,7.1889677,2.3678343,0.00737438,8.74E-05,0.9988908,0.99931866,0.9998546,0.9999451,55.99288,54.53835,47.728863,55.99288,54.53835,47.728863,2015.5,0,0,0,0,0,0,0,0,17.837755,472.9289,17.874949,68.65838,17.608147,42.034023,1.2348257,0.26975554,0.1252343,58.53976,-5.4800043,21.42833,-4.1219006,12.097822,27.55876,604561,3515736,68581,41608262,3325,9011,3,3,2,0,0,0,0,0,0,31,f,2439p557,PSF,G2,1.10E-07,Unknown
120.457881,27.18472465,116.9927793,6.554741499,194.41613,26.5949197,9.90663E+15,8.74455E+17,3.96284E+16,1.42E+14,3.37E+14,329614.34,329605.78,329614.56,329615.4,0,0.03597055,28.96912,24.730888,16.759228,340.96042,115.479805,33.288883,0.8989929,0.9307853,0.96067363,0.13587126,0.038959276,0.02437293,0.007602434,0.001180585,0.002323563,0.99787027,0.9885958,0.503043,1212.2085,263.49188,40.881264,872.5151,179.57854,23.753141,-5.051642,12.75405,306.87964,9218.038,2.573921,0.59096897,0.000777381,1.03E-05,0.9939226,0.9962633,0.9992019,0.9996986,22.273659,19.014986,12.885766,24.54765,19.608276,12.885767,2015.5,0,0,0,0,0,0,0,0,18.890108,345.40793,18.859484,45.194164,18.903336,23.099508,1.175004,0.55996484,3.5314782,7.5017905,21.91419,2.6502135,-6.619055,6.5933394,77.22744,482168,3924983,212822,25450003,5570,9010,3,2,1,0,0,0,0,0,0,31,f,1203p272,PSF,G2,1.78E-07,Unknown
320.4553066,0.071969801,322.8790701,14.73857104,52.35013414,-32.84698899,9.90662E+15,2.6894E+18,2.30584E+18,9.16E+15,6.80E+15,1.97E+07,0,0,0,0,0.0563654,1247.2794,1113.0801,929.3767,8.825176,0.9960418,6.1048293,0.84632397,0.89369136,0.93906707,3.60E-09,8.00E-09,2.86E-08,0.53346056,0.9079666,0.538916,1,0.9999998,0.99999976,628.4223,0,58.887173,394.45242,0,33.829628,147.50285,80.13925,2.187058,120.13266,1.4834614,0.5507606,0.001049547,1.38E-05,0.99049324,0.9941508,0.9987497,0.9995277,968.4845,864.28174,721.64026,968.4845,864.28174,721.64026,2015.5,0,0,0,0,0,0,0,0,14.809907,2488.396,14.861967,484.344,14.672457,459.87088,1.1823575,0.09149157,0.123708,508.98273,3.193754,216.36592,-8.557005,165.82524,56.741684,331649,3178755,393615,78271962,8266,9010,5,5,5,0,2,0,0,0,2140,31,f,3203p000,PSF,G2,1.71E-07,Unknown
193.4388071,32.29721414,177.7503608,34.63625851,117.5139215,84.80663939,9.90663E+15,1.51392E+18,3.96285E+16,3.47E+14,6.03E+14,544716.2,544745.75,544762.06,544759.4,0,0.014951487,22.972979,30.603067,32.4392,515.10785,198.97952,82.23957,0.9567057,0.97062624,0.9834618,0.000290951,0.000811293,0.017812183,0.000908053,0.001007514,0.001808786,0.99999994,0.99999994,0.83334225,1855.6193,567.3294,102.16739,1217.1782,358.48032,59.753677,7.351612,1.8009657,19.116047,-704,3.6657462,0.89351255,0.001255962,1.53E-05,0.99746937,0.9984451,0.9996682,0.9998747,17.861328,23.793669,25.22125,17.862616,23.800358,25.240118,2015.5,0,0,0,0,0,0,0,0,18.84966,429.96173,19.07382,42.98049,18.371073,60.09535,1.2584088,0.31417683,0.31488523,16.133942,-1.0982665,8.450126,-4.0351405,11.454277,95.21475,507469,3585624,183334,44060787,2826,9010,4,4,5,0,0,0,0,0,0,31,f,1934p322,PSF,G2,7.98E-08,Unknown
261.489093,20.39707047,258.972985,43.51112206,42.96592523,27.57406486,9.90663E+15,4.55495E+18,3.96283E+16,2.11E+15,9.26E+14,577175.2,577279.1,577344.44,577338.3,0,0.060756937,47.424007,36.882805,23.657455,133.9073,149.52258,129.77838,0.8353931,0.88589954,0.9344786,7.16E-05,0.000365671,0.000463319,0.29449743,0.00285253,0.002502703,0.7588872,0.75003105,0.9998736,1502.2998,481.63422,154.13684,857.52844,331.72552,90.25002,2.3240094,0.34803653,5.642417,-261.46512,4.3288164,1.129341,0.001355207,1.67E-05,0.98975635,0.9936966,0.9986523,0.9994909,36.043198,28.03167,17.980139,36.04353,28.03236,17.98144,2015.5,0,0,0,0,0,0,0,0,18.43482,757.3137,18.313261,133.98491,18.440348,66.29706,1.2438831,0.2895996,4.204897,29.475359,-33.077003,22.646074,-4.0339913,11.592222,62.404778,447094,3469158,256231,132566605,4791,9010,3,3,6,0,0,0,0,0,0,31,f,2614p205,PSF,G2,5.17E-08,Unknown
269.3439472,46.79437612,268.6720049,70.23064848,73.7897728,28.34415913,9.90774E+15,1.35077E+18,3.96332E+16,4.47E+15,3.66E+15,3.41E+06,0,0,0,0,0.038466286,149.37193,209.27452,233.43027,50.209255,18.597334,27.090645,0.8923757,0.9261646,0.95800316,1.98E-05,8.02E-06,2.36E-05,0.079765745,4.93E-06,0.12891099,0.9999999,1.0000001,0.99999875,616.44965,287.4868,162.16547,467.7028,195.81798,86.45165,59.423977,29.226425,3.1002502,440.30145,3.5244126,1.6228726,0.002700409,3.20E-05,0.9935023,0.9960046,0.9991465,0.99967766,115.85026,162.30965,181.04442,115.85026,162.30965,181.04442,2015.5,0,0,0,0,0,0,0,0,16.758728,1109.5906,17.040247,148.8231,16.294865,203.69951,1.2188003,0.12062056,0.28525728,246.69397,-5.600144,77.82456,0.94283485,64.91357,6.8034215,572122,3506281,106951,39312563,3504,9011,4,4,4,0,0,0,0,0,0,31,f,2692p467,PSF,G2,9.78E-08,Unknown
131.5017155,31.10597437,125.5538479,12.64547693,192.989608,36.92988217,9.90663E+15,7.06811E+17,3.96285E+16,6.59E+14,1.58E+15,1.10E+06,1.10E+06,1.10E+06,1.10E+06,0,0.052868158,46.072968,65.848595,74.303116,246.54918,78.31856,42.70001,0.8551311,0.89994544,0.9427372,0.00026459,0.000947825,0.000317338,0.000826079,0.3147033,0.001427288,0.999711,0.81478804,0.66638273,1169.7843,470.58072,73.4528,800.0835,285.75366,42.322517,19.900595,12.540018,-49.148174,-855.43176,2.5706663,0.62104183,0.000602812,9.06E-06,0.99108046,0.99451274,0.99882716,0.999557,35.793465,51.156883,57.725086,35.79347,51.156895,57.725105,2015.5,0,0,0,0,0,0,0,0,18.025366,740.57715,18.330038,72.002815,17.562735,97.62249,1.2061241,0.28932524,-0.25404018,28.05308,-3.2744372,12.525354,2.1443114,30.620293,96.991295,501113,3929826,189302,20570893,2567,9010,3,3,2,0,0,0,0,0,0,31,f,1315p310,PSF,G2,1.90E-07,Unknown
129.0220507,45.64062877,119.3524,26.09796688,174.6231108,36.89657304,9.90774E+15,9.18202E+17,3.96332E+16,2.49E+15,4.39E+15,2.02E+06,0,0,0,0,0.031934317,98.88618,152.27724,172.74925,70.38216,20.243065,28.964365,0.90979856,0.9383068,0.96500826,0.000183653,0.000338484,0.000182749,0.05344553,0.000802726,0.006121021,0.9395496,0.74999714,1.0000141,867.8374,218.78703,123.820076,613.47327,147.13638,66.55419,45.23183,25.312714,-4.1209493,-925.69543,2.5001497,0.72765595,0.001068547,1.39E-05,0.9946027,0.99668187,0.9992914,0.9997324,76.897255,118.415955,134.3357,76.897255,118.415955,134.3357,2015.5,0,0,0,0,0,0,0,0,17.132061,1443.399,17.45418,137.79845,16.635244,162.58115,1.2181636,0.13797937,0.39804402,116.092575,-1.7693697,48.507908,-9.039821,78.285515,4.0903163,567737,3921448,112203,26723190,1069,9011,4,3,3,0,0,0,0,0,0,31,f,1291p457,PSF,G2,4.97E-08,Unknown
342.8990632,33.01395245,359.3206245,36.72440657,95.77008227,-23.46088755,9.90663E+15,1.89059E+18,3.96285E+16,1.56E+15,1.95E+15,5.26E+06,0,0,0,0,0.105006024,345.60397,227.95769,122.27044,32.71393,18.406696,38.13953,0.7328317,0.81108207,0.8894777,6.22E-05,0.000136879,0.000252999,0.14448631,0.000296763,0.000351412,0.99999976,1.0000001,0.9522083,1059.645,164.02528,75.480156,763.6802,112.99737,49.230995,11.500925,2.6625445,-29.34883,-321.42563,2.9418683,0.83578545,0.001041292,1.30E-05,0.98236203,0.9891308,0.9976719,0.9991203,264.447,174.4272,93.558105,264.447,174.4272,93.558105,2015.5,0,0,0,0,0,0,0,0,16.334446,578.0693,16.10328,159.66328,16.580698,166.6174,1.2467061,0.26661578,1.4864271,66.06409,-22.208511,14.159189,-15.448255,30.681568,98.39099,511618,3168383,179663,55023477,2362,9010,2,1,3,0,0,0,0,0,2048,31,f,3428p330,PSF,G2,9.86E-08,Unknown
156.5838052,29.60869961,147.2316611,18.41312418,199.7886312,58.11282691,9.90663E+15,7.41565E+17,2.78164E+15,4.83E+13,7.57E+13,178471.25,178471.23,178479.53,178479.48,0,0.02518741,11.79761,15.799951,16.636087,555.3438,327.10464,70.57338,0.9281519,0.9510157,0.9722976,0,0,0,0.005943057,0.007313815,0.012881469,0.99823,0.9975077,0.7499101,1394.5315,640.6488,85.60894,865.0473,400.36908,48.108356,4.050007,2.0440464,-40.834793,446.77658,3.3676488,0.72304744,0.000797193,1.03E-05,0.9957406,0.997382,0.9994411,0.99978894,9.171503,12.282936,12.932952,9.171503,12.282936,12.932952,2015.5,0,0,0,0,0,0,0,0,19.591242,161.54776,19.675413,19.003782,19.175362,24.248238,1.3033333,0.91862065,-0.7011064,3.2353327,-5.8417215,1.175352,-4.619743,1.1409869,7.304447,493720,3908076,198589,21582394,1486,9010,3,4,3,0,0,0,0,0,0,31,f,1566p295,PSF,G2,1.27E-07,Unknown
207.4487493,25.13632364,194.9092141,33.76000416,27.55860081,76.75939684,9.90663E+15,1.44424E+18,2.30584E+18,7.53E+15,8.18E+15,9.76E+06,0,0,0,0,0.01650808,522.0661,350.54825,186.63962,27.120565,14.573738,23.003693,0.9523075,0.96761817,0.98175585,3.75E-06,1.40E-05,0.000489543,0.117278926,0.24275303,2.07E-05,0.99997944,0.729715,0.6682375,1423.4376,273.2028,69.83247,971.0283,185.87329,35.89661,16.585497,9.790218,30.644344,-416.20203,3.472115,0.8817847,0.002003931,2.46E-05,0.9972063,0.9982834,0.9996336,0.99986166,395.56668,265.60852,141.41583,395.56668,265.60852,141.41583,2015.5,0,0,0,0,0,0,0,0,15.891644,929.08,15.684411,253.0356,16.146673,260.10312,1.2241933,0.09416491,0.36442143,265.0854,-25.873371,102.94592,-18.5613,229.47209,2.880517,472129,3661878,226382,42033006,2163,9010,3,2,2,0,0,0,0,0,2048,31,f,2074p252,PSF,G2,4.61E-08,Unknown
122.9661438,8.949398139,123.1727582,-10.77447954,213.9445618,21.91060216,9.90662E+15,3.14637E+18,3.9628E+16,2.78E+14,9.04E+14,736917.5,736954.5,736958.75,736957.94,0,0.020921076,38.878063,35.16569,25.371525,301.73425,170.34955,110.254745,0.9399481,0.9591408,0.9769354,0.001497488,0.021743635,0.07611695,0.001166176,0.06419836,0.000947469,0.9999999,1,0.9999998,1709.464,547.98505,152.91273,1076.6646,344.70236,89.86387,2.6828005,-1.8735714,-36.079914,-43.112564,1.5886618,0.4479826,0.00070999,9.14E-06,0.9964608,0.99782497,0.99953574,0.99982464,28.221693,25.52687,18.41726,28.221693,25.52687,18.41726,2015.5,0,0,0,0,0,0,0,0,18.57625,578.02374,18.601295,88.13942,18.48001,51.639065,1.1819552,0.500774,6.193871,8.648249,-2.6890104,3.8304799,-54.704453,14.403199,84.36933,382528,3832449,331613,91571526,2483,9010,4,3,4,0,0,0,0,0,0,31,f,1229p090,PSF,G2,1.63E-07,Unknown
166.9954877,32.10982456,154.9164425,24.32194411,194.168974,67.03030616,9.90663E+15,7.57827E+17,3.96285E+16,1.59E+14,2.25E+14,409283.03,409351.44,409443.78,409437.97,0,0.02602081,21.998854,21.741793,17.988712,548.4591,257.5786,68.437996,0.92586493,0.9494366,0.97139424,2.63E-05,0.000105919,0.000338319,0.09891604,0.039594505,0.049622227,0.987309,0.99999994,1,1679.3344,576.1745,76.39832,1077.6829,368.49417,47.681976,3.2532601,1.0698147,-31.545147,-195.10402,3.5624495,0.7987033,0.001748179,2.23E-05,0.9955999,0.9972955,0.9994226,0.9997819,17.131905,16.931717,14.008953,17.13192,16.931738,14.008969,2015.5,0,0,0,0,0,0,0,0,19.144068,219.29558,19.159845,16.949062,18.910215,17.872482,1.2510015,0.51221037,1.0086821,10.868568,-1.2344322,3.019642,-3.0641172,3.7788181,94.58894,506157,3701154,183259,22055681,3626,9010,4,4,3,0,0,0,0,0,0,31,f,1669p320,PSF,G2,6.68E-08,Unknown
